region,scene_id,date,severity_bin,severity_score,water_fraction_temporal,temporal_mask_path,s2_b02,s2_b03,s2_b04,s2_b08,s2_b11,s1_vv,s1_vh,s1_vv_gap_days,s1_vh_gap_days
0324,S2_2019-02-13,2019-02-13,0,0.0008026123046874999,0.0009613037109375,proxy_outputs/masks_temporal/0324__S2_2019-02-13.npy,SEN12FLOOD/0324/S2_2019-02-13_B02.tif,SEN12FLOOD/0324/S2_2019-02-13_B03.tif,SEN12FLOOD/0324/S2_2019-02-13_B04.tif,SEN12FLOOD/0324/S2_2019-02-13_B08.tif,SEN12FLOOD/0324/S2_2019-02-13_B11.tif,SEN12FLOOD/0324/S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B_corrected_VV.tif,SEN12FLOOD/0324/S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B_corrected_VH.tif,1,1
0324,S2_2019-02-28,2019-02-28,0,0.0007883071899414062,0.000942230224609375,proxy_outputs/masks_temporal/0324__S2_2019-02-28.npy,SEN12FLOOD/0324/S2_2019-02-28_B02.tif,SEN12FLOOD/0324/S2_2019-02-28_B03.tif,SEN12FLOOD/0324/S2_2019-02-28_B04.tif,SEN12FLOOD/0324/S2_2019-02-28_B08.tif,SEN12FLOOD/0324/S2_2019-02-28_B11.tif,SEN12FLOOD/0324/S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A_corrected_VV.tif,SEN12FLOOD/0324/S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A_corrected_VH.tif,5,5
0324,S2_2019-03-15,2019-03-15,0,0.0006137847900390624,0.000682830810546875,proxy_outputs/masks_temporal/0324__S2_2019-03-15.npy,SEN12FLOOD/0324/S2_2019-03-15_B02.tif,SEN12FLOOD/0324/S2_2019-03-15_B03.tif,SEN12FLOOD/0324/S2_2019-03-15_B04.tif,SEN12FLOOD/0324/S2_2019-03-15_B08.tif,SEN12FLOOD/0324/S2_2019-03-15_B11.tif,SEN12FLOOD/0324/S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B_corrected_VV.tif,SEN12FLOOD/0324/S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B_corrected_VH.tif,8,8
0325,S2_2019-01-09,2019-01-09,0,0.0003943443298339844,3.814697265625e-05,proxy_outputs/masks_temporal/0325__S2_2019-01-09.npy,SEN12FLOOD/0325/S2_2019-01-09_B02.tif,SEN12FLOOD/0325/S2_2019-01-09_B03.tif,SEN12FLOOD/0325/S2_2019-01-09_B04.tif,SEN12FLOOD/0325/S2_2019-01-09_B08.tif,SEN12FLOOD/0325/S2_2019-01-09_B11.tif,SEN12FLOOD/0325/S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847_corrected_VV.tif,SEN12FLOOD/0325/S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847_corrected_VH.tif,9,9
0325,S2_2019-02-13,2019-02-13,0,0.0015447616577148437,0.001861572265625,proxy_outputs/masks_temporal/0325__S2_2019-02-13.npy,SEN12FLOOD/0325/S2_2019-02-13_B02.tif,SEN12FLOOD/0325/S2_2019-02-13_B03.tif,SEN12FLOOD/0325/S2_2019-02-13_B04.tif,SEN12FLOOD/0325/S2_2019-02-13_B08.tif,SEN12FLOOD/0325/S2_2019-02-13_B11.tif,SEN12FLOOD/0325/S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B_corrected_VV.tif,SEN12FLOOD/0325/S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B_corrected_VH.tif,1,1
0325,S2_2019-02-28,2019-02-28,0,0.0030582427978515622,0.003879547119140625,proxy_outputs/masks_temporal/0325__S2_2019-02-28.npy,SEN12FLOOD/0325/S2_2019-02-28_B02.tif,SEN12FLOOD/0325/S2_2019-02-28_B03.tif,SEN12FLOOD/0325/S2_2019-02-28_B04.tif,SEN12FLOOD/0325/S2_2019-02-28_B08.tif,SEN12FLOOD/0325/S2_2019-02-28_B11.tif,SEN12FLOOD/0325/S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A_corrected_VV.tif,SEN12FLOOD/0325/S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A_corrected_VH.tif,5,5
0325,S2_2019-03-15,2019-03-15,0,0.00046987533569335936,0.000164031982421875,proxy_outputs/masks_temporal/0325__S2_2019-03-15.npy,SEN12FLOOD/0325/S2_2019-03-15_B02.tif,SEN12FLOOD/0325/S2_2019-03-15_B03.tif,SEN12FLOOD/0325/S2_2019-03-15_B04.tif,SEN12FLOOD/0325/S2_2019-03-15_B08.tif,SEN12FLOOD/0325/S2_2019-03-15_B11.tif,SEN12FLOOD/0325/S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B_corrected_VV.tif,SEN12FLOOD/0325/S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B_corrected_VH.tif,8,8
0326,S2_2019-01-09,2019-01-09,0,0.0,0.0,proxy_outputs/masks_temporal/0326__S2_2019-01-09.npy,SEN12FLOOD/0326/S2_2019-01-09_B02.tif,SEN12FLOOD/0326/S2_2019-01-09_B03.tif,SEN12FLOOD/0326/S2_2019-01-09_B04.tif,SEN12FLOOD/0326/S2_2019-01-09_B08.tif,SEN12FLOOD/0326/S2_2019-01-09_B11.tif,SEN12FLOOD/0326/S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847_corrected_VV.tif,SEN12FLOOD/0326/S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847_corrected_VH.tif,9,9
0326,S2_2019-02-13,2019-02-13,0,0.0,0.0,proxy_outputs/masks_temporal/0326__S2_2019-02-13.npy,SEN12FLOOD/0326/S2_2019-02-13_B02.tif,SEN12FLOOD/0326/S2_2019-02-13_B03.tif,SEN12FLOOD/0326/S2_2019-02-13_B04.tif,SEN12FLOOD/0326/S2_2019-02-13_B08.tif,SEN12FLOOD/0326/S2_2019-02-13_B11.tif,SEN12FLOOD/0326/S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B_corrected_VV.tif,SEN12FLOOD/0326/S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B_corrected_VH.tif,1,1
0326,S2_2019-02-28,2019-02-28,0,0.0,0.0,proxy_outputs/masks_temporal/0326__S2_2019-02-28.npy,SEN12FLOOD/0326/S2_2019-02-28_B02.tif,SEN12FLOOD/0326/S2_2019-02-28_B03.tif,SEN12FLOOD/0326/S2_2019-02-28_B04.tif,SEN12FLOOD/0326/S2_2019-02-28_B08.tif,SEN12FLOOD/0326/S2_2019-02-28_B11.tif,SEN12FLOOD/0326/S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A_corrected_VV.tif,SEN12FLOOD/0326/S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A_corrected_VH.tif,5,5
0326,S2_2019-03-15,2019-03-15,0,0.0,0.0,proxy_outputs/masks_temporal/0326__S2_2019-03-15.npy,SEN12FLOOD/0326/S2_2019-03-15_B02.tif,SEN12FLOOD/0326/S2_2019-03-15_B03.tif,SEN12FLOOD/0326/S2_2019-03-15_B04.tif,SEN12FLOOD/0326/S2_2019-03-15_B08.tif,SEN12FLOOD/0326/S2_2019-03-15_B11.tif,SEN12FLOOD/0326/S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B_corrected_VV.tif,SEN12FLOOD/0326/S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B_corrected_VH.tif,8,8
0327,S2_2019-01-09,2019-01-09,0,9.5367431640625e-07,0.0,proxy_outputs/masks_temporal/0327__S2_2019-01-09.npy,SEN12FLOOD/0327/S2_2019-01-09_B02.tif,SEN12FLOOD/0327/S2_2019-01-09_B03.tif,SEN12FLOOD/0327/S2_2019-01-09_B04.tif,SEN12FLOOD/0327/S2_2019-01-09_B08.tif,SEN12FLOOD/0327/S2_2019-01-09_B11.tif,SEN12FLOOD/0327/S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847_corrected_VV.tif,SEN12FLOOD/0327/S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847_corrected_VH.tif,9,9
0327,S2_2019-02-13,2019-02-13,0,6.1035156249999995e-06,7.62939453125e-06,proxy_outputs/masks_temporal/0327__S2_2019-02-13.npy,SEN12FLOOD/0327/S2_2019-02-13_B02.tif,SEN12FLOOD/0327/S2_2019-02-13_B03.tif,SEN12FLOOD/0327/S2_2019-02-13_B04.tif,SEN12FLOOD/0327/S2_2019-02-13_B08.tif,SEN12FLOOD/0327/S2_2019-02-13_B11.tif,SEN12FLOOD/0327/S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B_corrected_VV.tif,SEN12FLOOD/0327/S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B_corrected_VH.tif,1,1
0327,S2_2019-02-28,2019-02-28,0,6.1035156249999995e-06,7.62939453125e-06,proxy_outputs/masks_temporal/0327__S2_2019-02-28.npy,SEN12FLOOD/0327/S2_2019-02-28_B02.tif,SEN12FLOOD/0327/S2_2019-02-28_B03.tif,SEN12FLOOD/0327/S2_2019-02-28_B04.tif,SEN12FLOOD/0327/S2_2019-02-28_B08.tif,SEN12FLOOD/0327/S2_2019-02-28_B11.tif,SEN12FLOOD/0327/S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A_corrected_VV.tif,SEN12FLOOD/0327/S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A_corrected_VH.tif,5,5
0327,S2_2019-03-15,2019-03-15,0,9.5367431640625e-07,0.0,proxy_outputs/masks_temporal/0327__S2_2019-03-15.npy,SEN12FLOOD/0327/S2_2019-03-15_B02.tif,SEN12FLOOD/0327/S2_2019-03-15_B03.tif,SEN12FLOOD/0327/S2_2019-03-15_B04.tif,SEN12FLOOD/0327/S2_2019-03-15_B08.tif,SEN12FLOOD/0327/S2_2019-03-15_B11.tif,SEN12FLOOD/0327/S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B_corrected_VV.tif,SEN12FLOOD/0327/S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B_corrected_VH.tif,8,8
0328,S2_2019-01-09,2019-01-09,0,0.0025773048400878906,0.0,proxy_outputs/masks_temporal/0328__S2_2019-01-09.npy,SEN12FLOOD/0328/S2_2019-01-09_B02.tif,SEN12FLOOD/0328/S2_2019-01-09_B03.tif,SEN12FLOOD/0328/S2_2019-01-09_B04.tif,SEN12FLOOD/0328/S2_2019-01-09_B08.tif,SEN12FLOOD/0328/S2_2019-01-09_B11.tif,SEN12FLOOD/0328/S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847_corrected_VV.tif,SEN12FLOOD/0328/S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847_corrected_VH.tif,9,9
0328,S2_2019-02-13,2019-02-13,0,0.01129627227783203,0.0136871337890625,proxy_outputs/masks_temporal/0328__S2_2019-02-13.npy,SEN12FLOOD/0328/S2_2019-02-13_B02.tif,SEN12FLOOD/0328/S2_2019-02-13_B03.tif,SEN12FLOOD/0328/S2_2019-02-13_B04.tif,SEN12FLOOD/0328/S2_2019-02-13_B08.tif,SEN12FLOOD/0328/S2_2019-02-13_B11.tif,SEN12FLOOD/0328/S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B_corrected_VV.tif,SEN12FLOOD/0328/S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B_corrected_VH.tif,1,1
0328,S2_2019-02-28,2019-02-28,0,0.012701034545898438,0.015560150146484375,proxy_outputs/masks_temporal/0328__S2_2019-02-28.npy,SEN12FLOOD/0328/S2_2019-02-28_B02.tif,SEN12FLOOD/0328/S2_2019-02-28_B03.tif,SEN12FLOOD/0328/S2_2019-02-28_B04.tif,SEN12FLOOD/0328/S2_2019-02-28_B08.tif,SEN12FLOOD/0328/S2_2019-02-28_B11.tif,SEN12FLOOD/0328/S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A_corrected_VV.tif,SEN12FLOOD/0328/S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A_corrected_VH.tif,5,5
0328,S2_2019-03-15,2019-03-15,0,0.010023117065429688,0.011989593505859375,proxy_outputs/masks_temporal/0328__S2_2019-03-15.npy,SEN12FLOOD/0328/S2_2019-03-15_B02.tif,SEN12FLOOD/0328/S2_2019-03-15_B03.tif,SEN12FLOOD/0328/S2_2019-03-15_B04.tif,SEN12FLOOD/0328/S2_2019-03-15_B08.tif,SEN12FLOOD/0328/S2_2019-03-15_B11.tif,SEN12FLOOD/0328/S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B_corrected_VV.tif,SEN12FLOOD/0328/S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B_corrected_VH.tif,8,8
0329,S2_2019-01-09,2019-01-09,0,0.0013879776000976563,0.001491546630859375,proxy_outputs/masks_temporal/0329__S2_2019-01-09.npy,SEN12FLOOD/0329/S2_2019-01-09_B02.tif,SEN12FLOOD/0329/S2_2019-01-09_B03.tif,SEN12FLOOD/0329/S2_2019-01-09_B04.tif,SEN12FLOOD/0329/S2_2019-01-09_B08.tif,SEN12FLOOD/0329/S2_2019-01-09_B11.tif,SEN12FLOOD/0329/S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847_corrected_VV.tif,SEN12FLOOD/0329/S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847_corrected_VH.tif,9,9
0329,S2_2019-02-13,2019-02-13,0,0.001725006103515625,0.00203704833984375,proxy_outputs/masks_temporal/0329__S2_2019-02-13.npy,SEN12FLOOD/0329/S2_2019-02-13_B02.tif,SEN12FLOOD/0329/S2_2019-02-13_B03.tif,SEN12FLOOD/0329/S2_2019-02-13_B04.tif,SEN12FLOOD/0329/S2_2019-02-13_B08.tif,SEN12FLOOD/0329/S2_2019-02-13_B11.tif,SEN12FLOOD/0329/S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B_corrected_VV.tif,SEN12FLOOD/0329/S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B_corrected_VH.tif,1,1
0329,S2_2019-02-28,2019-02-28,0,0.0022800445556640622,0.002777099609375,proxy_outputs/masks_temporal/0329__S2_2019-02-28.npy,SEN12FLOOD/0329/S2_2019-02-28_B02.tif,SEN12FLOOD/0329/S2_2019-02-28_B03.tif,SEN12FLOOD/0329/S2_2019-02-28_B04.tif,SEN12FLOOD/0329/S2_2019-02-28_B08.tif,SEN12FLOOD/0329/S2_2019-02-28_B11.tif,SEN12FLOOD/0329/S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A_corrected_VV.tif,SEN12FLOOD/0329/S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A_corrected_VH.tif,5,5
0329,S2_2019-03-15,2019-03-15,0,0.0014429092407226562,0.001583099365234375,proxy_outputs/masks_temporal/0329__S2_2019-03-15.npy,SEN12FLOOD/0329/S2_2019-03-15_B02.tif,SEN12FLOOD/0329/S2_2019-03-15_B03.tif,SEN12FLOOD/0329/S2_2019-03-15_B04.tif,SEN12FLOOD/0329/S2_2019-03-15_B08.tif,SEN12FLOOD/0329/S2_2019-03-15_B11.tif,SEN12FLOOD/0329/S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B_corrected_VV.tif,SEN12FLOOD/0329/S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B_corrected_VH.tif,8,8
0330,S2_2019-01-09,2019-01-09,0,0.0,0.0,proxy_outputs/masks_temporal/0330__S2_2019-01-09.npy,SEN12FLOOD/0330/S2_2019-01-09_B02.tif,SEN12FLOOD/0330/S2_2019-01-09_B03.tif,SEN12FLOOD/0330/S2_2019-01-09_B04.tif,SEN12FLOOD/0330/S2_2019-01-09_B08.tif,SEN12FLOOD/0330/S2_2019-01-09_B11.tif,SEN12FLOOD/0330/S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847_corrected_VV.tif,SEN12FLOOD/0330/S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847_corrected_VH.tif,9,9
0330,S2_2019-02-13,2019-02-13,0,0.0,0.0,proxy_outputs/masks_temporal/0330__S2_2019-02-13.npy,SEN12FLOOD/0330/S2_2019-02-13_B02.tif,SEN12FLOOD/0330/S2_2019-02-13_B03.tif,SEN12FLOOD/0330/S2_2019-02-13_B04.tif,SEN12FLOOD/0330/S2_2019-02-13_B08.tif,SEN12FLOOD/0330/S2_2019-02-13_B11.tif,SEN12FLOOD/0330/S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B_corrected_VV.tif,SEN12FLOOD/0330/S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B_corrected_VH.tif,1,1
0330,S2_2019-02-28,2019-02-28,0,0.0,0.0,proxy_outputs/masks_temporal/0330__S2_2019-02-28.npy,SEN12FLOOD/0330/S2_2019-02-28_B02.tif,SEN12FLOOD/0330/S2_2019-02-28_B03.tif,SEN12FLOOD/0330/S2_2019-02-28_B04.tif,SEN12FLOOD/0330/S2_2019-02-28_B08.tif,SEN12FLOOD/0330/S2_2019-02-28_B11.tif,SEN12FLOOD/0330/S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A_corrected_VV.tif,SEN12FLOOD/0330/S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A_corrected_VH.tif,5,5
0330,S2_2019-03-15,2019-03-15,0,0.0,0.0,proxy_outputs/masks_temporal/0330__S2_2019-03-15.npy,SEN12FLOOD/0330/S2_2019-03-15_B02.tif,SEN12FLOOD/0330/S2_2019-03-15_B03.tif,SEN12FLOOD/0330/S2_2019-03-15_B04.tif,SEN12FLOOD/0330/S2_2019-03-15_B08.tif,SEN12FLOOD/0330/S2_2019-03-15_B11.tif,SEN12FLOOD/0330/S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B_corrected_VV.tif,SEN12FLOOD/0330/S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B_corrected_VH.tif,8,8
0331,S2_2019-01-09,2019-01-09,0,0.0001827716827392578,0.000118255615234375,proxy_outputs/masks_temporal/0331__S2_2019-01-09.npy,SEN12FLOOD/0331/S2_2019-01-09_B02.tif,SEN12FLOOD/0331/S2_2019-01-09_B03.tif,SEN12FLOOD/0331/S2_2019-01-09_B04.tif,SEN12FLOOD/0331/S2_2019-01-09_B08.tif,SEN12FLOOD/0331/S2_2019-01-09_B11.tif,SEN12FLOOD/0331/S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847_corrected_VV.tif,SEN12FLOOD/0331/S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847_corrected_VH.tif,9,9
0331,S2_2019-02-13,2019-02-13,0,0.0003658771514892578,0.000423431396484375,proxy_outputs/masks_temporal/0331__S2_2019-02-13.npy,SEN12FLOOD/0331/S2_2019-02-13_B02.tif,SEN12FLOOD/0331/S2_2019-02-13_B03.tif,SEN12FLOOD/0331/S2_2019-02-13_B04.tif,SEN12FLOOD/0331/S2_2019-02-13_B08.tif,SEN12FLOOD/0331/S2_2019-02-13_B11.tif,SEN12FLOOD/0331/S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B_corrected_VV.tif,SEN12FLOOD/0331/S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B_corrected_VH.tif,1,1
0331,S2_2019-02-28,2019-02-28,0,0.0007027626037597656,0.00087738037109375,proxy_outputs/masks_temporal/0331__S2_2019-02-28.npy,SEN12FLOOD/0331/S2_2019-02-28_B02.tif,SEN12FLOOD/0331/S2_2019-02-28_B03.tif,SEN12FLOOD/0331/S2_2019-02-28_B04.tif,SEN12FLOOD/0331/S2_2019-02-28_B08.tif,SEN12FLOOD/0331/S2_2019-02-28_B11.tif,SEN12FLOOD/0331/S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A_corrected_VV.tif,SEN12FLOOD/0331/S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A_corrected_VH.tif,5,5
0331,S2_2019-03-15,2019-03-15,0,0.00033383369445800777,0.000370025634765625,proxy_outputs/masks_temporal/0331__S2_2019-03-15.npy,SEN12FLOOD/0331/S2_2019-03-15_B02.tif,SEN12FLOOD/0331/S2_2019-03-15_B03.tif,SEN12FLOOD/0331/S2_2019-03-15_B04.tif,SEN12FLOOD/0331/S2_2019-03-15_B08.tif,SEN12FLOOD/0331/S2_2019-03-15_B11.tif,SEN12FLOOD/0331/S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B_corrected_VV.tif,SEN12FLOOD/0331/S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B_corrected_VH.tif,8,8
0332,S2_2019-01-09,2019-01-09,0,0.015621566772460937,0.01810455322265625,proxy_outputs/masks_temporal/0332__S2_2019-01-09.npy,SEN12FLOOD/0332/S2_2019-01-09_B02.tif,SEN12FLOOD/0332/S2_2019-01-09_B03.tif,SEN12FLOOD/0332/S2_2019-01-09_B04.tif,SEN12FLOOD/0332/S2_2019-01-09_B08.tif,SEN12FLOOD/0332/S2_2019-01-09_B11.tif,SEN12FLOOD/0332/S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847_corrected_VV.tif,SEN12FLOOD/0332/S1A_IW_GRDH_1SDV_20190118T194433_20190118T194458_025536_02D511_B847_corrected_VH.tif,9,9
0332,S2_2019-02-13,2019-02-13,0,0.016706466674804688,0.01973724365234375,proxy_outputs/masks_temporal/0332__S2_2019-02-13.npy,SEN12FLOOD/0332/S2_2019-02-13_B02.tif,SEN12FLOOD/0332/S2_2019-02-13_B03.tif,SEN12FLOOD/0332/S2_2019-02-13_B04.tif,SEN12FLOOD/0332/S2_2019-02-13_B08.tif,SEN12FLOOD/0332/S2_2019-02-13_B11.tif,SEN12FLOOD/0332/S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B_corrected_VV.tif,SEN12FLOOD/0332/S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B_corrected_VH.tif,1,1
0332,S2_2019-02-28,2019-02-28,0,0.017244338989257812,0.02045440673828125,proxy_outputs/masks_temporal/0332__S2_2019-02-28.npy,SEN12FLOOD/0332/S2_2019-02-28_B02.tif,SEN12FLOOD/0332/S2_2019-02-28_B03.tif,SEN12FLOOD/0332/S2_2019-02-28_B04.tif,SEN12FLOOD/0332/S2_2019-02-28_B08.tif,SEN12FLOOD/0332/S2_2019-02-28_B11.tif,SEN12FLOOD/0332/S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A_corrected_VV.tif,SEN12FLOOD/0332/S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A_corrected_VH.tif,5,5
0332,S2_2019-03-15,2019-03-15,0,0.015465927124023436,0.01784515380859375,proxy_outputs/masks_temporal/0332__S2_2019-03-15.npy,SEN12FLOOD/0332/S2_2019-03-15_B02.tif,SEN12FLOOD/0332/S2_2019-03-15_B03.tif,SEN12FLOOD/0332/S2_2019-03-15_B04.tif,SEN12FLOOD/0332/S2_2019-03-15_B08.tif,SEN12FLOOD/0332/S2_2019-03-15_B11.tif,SEN12FLOOD/0332/S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B_corrected_VV.tif,SEN12FLOOD/0332/S1A_IW_GRDH_1SDV_20190307T194432_20190307T194457_026236_02EE37_2A1B_corrected_VH.tif,8,8
0333,S2_2019-01-09,2019-01-09,0,0.0005288124084472656,0.00011444091796875,proxy_outputs/masks_temporal/0333__S2_2019-01-09.npy,SEN12FLOOD/0333/S2_2019-01-09_B02.tif,SEN12FLOOD/0333/S2_2019-01-09_B03.tif,SEN12FLOOD/0333/S2_2019-01-09_B04.tif,SEN12FLOOD/0333/S2_2019-01-09_B08.tif,SEN12FLOOD/0333/S2_2019-01-09_B11.tif,SEN12FLOOD/0333/S1A_IW_GRDH_1SDV_20190106T194433_20190106T194458_025361_02CEC1_6869_corrected_VV.tif,SEN12FLOOD/0333/S1A_IW_GRDH_1SDV_20190106T194433_20190106T194458_025361_02CEC1_6869_corrected_VH.tif,3,3
0333,S2_2019-02-13,2019-02-13,0,0.0029020309448242188,0.00362396240234375,proxy_outputs/masks_temporal/0333__S2_2019-02-13.npy,SEN12FLOOD/0333/S2_2019-02-13_B02.tif,SEN12FLOOD/0333/S2_2019-02-13_B03.tif,SEN12FLOOD/0333/S2_2019-02-13_B04.tif,SEN12FLOOD/0333/S2_2019-02-13_B08.tif,SEN12FLOOD/0333/S2_2019-02-13_B11.tif,SEN12FLOOD/0333/S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B_corrected_VV.tif,SEN12FLOOD/0333/S1B_IW_GRDH_1SDV_20190212T084222_20190212T084251_014910_01BD61_C22B_corrected_VH.tif,1,1
0333,S2_2019-02-28,2019-02-28,0,0.0029020309448242188,0.00362396240234375,proxy_outputs/masks_temporal/0333__S2_2019-02-28.npy,SEN12FLOOD/0333/S2_2019-02-28_B02.tif,SEN12FLOOD/0333/S2_2019-02-28_B03.tif,SEN12FLOOD/0333/S2_2019-02-28_B04.tif,SEN12FLOOD/0333/S2_2019-02-28_B08.tif,SEN12FLOOD/0333/S2_2019-02-28_B11.tif,SEN12FLOOD/0333/S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A_corrected_VV.tif,SEN12FLOOD/0333/S1A_IW_GRDH_1SDV_20190223T194432_20190223T194457_026061_02E7F3_3C3A_corrected_VH.tif,5,5
0333,S2_2019-03-15,2019-03-15,0,0.0004601478576660156,0.0,proxy_outputs/masks_temporal/0333__S2_2019-03-15.npy,SEN12FLOOD/0333/S2_2019-03-15_B02.tif,SEN12FLOOD/0333/S2_2019-03-15_B03.tif,SEN12FLOOD/0333/S2_2019-03-15_B04.tif,SEN12FLOOD/0333/S2_2019-03-15_B08.tif,SEN12FLOOD/0333/S2_2019-03-15_B11.tif,SEN12FLOOD/0333/S1A_IW_GRDH_1SDV_20190319T194432_20190319T194457_026411_02F4B2_C0C3_corrected_VV.tif,SEN12FLOOD/0333/S1A_IW_GRDH_1SDV_20190319T194432_20190319T194457_026411_02F4B2_C0C3_corrected_VH.tif,4,4
